user_id,proposal_id,status,event,favorited_at,scheduled_at
433,375,confirmed,2010,2010-05-25 20:19:32 -0700,2010-06-01 13:30:00 -0700
433,419,confirmed,2010,2010-05-25 20:22:57 -0700,2010-06-01 14:30:00 -0700
433,340,confirmed,2010,2010-05-25 20:23:00 -0700,2010-06-01 14:30:00 -0700
433,334,confirmed,2010,2010-05-25 20:23:09 -0700,2010-06-01 15:45:00 -0700
619,506,confirmed,2010bof,2010-05-25 22:50:29 -0700,2010-06-03 19:00:00 -0700
619,115,confirmed,2009,2010-05-25 22:51:16 -0700,2009-06-17 11:20:00 -0700
641,353,confirmed,2010,2010-05-25 23:07:19 -0700,2010-06-01 10:00:00 -0700
641,395,confirmed,2010,2010-05-25 23:07:47 -0700,2010-06-01 13:30:00 -0700
641,340,confirmed,2010,2010-05-25 23:07:56 -0700,2010-06-01 14:30:00 -0700
641,498,confirmed,2010bof,2010-05-25 23:08:33 -0700,2010-06-01 19:00:00 -0700
641,504,confirmed,2010bof,2010-05-25 23:08:42 -0700,2010-06-01 20:30:00 -0700
641,493,confirmed,2010,2010-05-25 23:10:05 -0700,2010-06-02 10:00:00 -0700
641,453,confirmed,2010,2010-05-25 23:10:42 -0700,2010-06-02 13:30:00 -0700
641,461,confirmed,2010,2010-05-25 23:11:16 -0700,2010-06-02 15:45:00 -0700
641,480,confirmed,2010,2010-05-25 23:11:28 -0700,2010-06-02 16:45:00 -0700
641,492,confirmed,2010,2010-05-25 23:11:39 -0700,2010-06-02 18:00:00 -0700
641,486,confirmed,2010,2010-05-25 23:11:55 -0700,2010-06-03 10:00:00 -0700
641,423,confirmed,2010,2010-05-25 23:12:09 -0700,2010-06-03 13:30:00 -0700
641,323,confirmed,2010,2010-05-25 23:12:25 -0700,2010-06-03 13:30:00 -0700
641,331,confirmed,2010,2010-05-25 23:13:04 -0700,2010-06-03 15:45:00 -0700
641,484,confirmed,2010,2010-05-25 23:14:23 -0700,2010-06-03 16:45:00 -0700
641,397,confirmed,2010,2010-05-25 23:15:01 -0700,2010-06-03 15:45:00 -0700
641,412,confirmed,2010,2010-05-25 23:16:22 -0700,2010-06-02 15:45:00 -0700
641,424,confirmed,2010,2010-05-25 23:16:30 -0700,2010-06-03 14:30:00 -0700
641,326,confirmed,2010,2010-05-25 23:17:19 -0700,2010-06-01 10:00:00 -0700
641,408,confirmed,2010,2010-05-25 23:17:32 -0700,2010-06-03 10:00:00 -0700
641,383,confirmed,2010,2010-05-25 23:17:47 -0700,2010-06-02 14:30:00 -0700
641,399,confirmed,2010,2010-05-25 23:18:03 -0700,2010-06-02 14:30:00 -0700
641,440,confirmed,2010,2010-05-25 23:19:51 -0700,2010-06-02 10:00:00 -0700
641,495,confirmed,2010,2010-05-25 23:20:32 -0700,2010-06-02 09:00:00 -0700
642,326,confirmed,2010,2010-05-26 03:37:41 -0700,2010-06-01 10:00:00 -0700
642,349,confirmed,2010,2010-05-26 03:37:43 -0700,2010-06-01 10:00:00 -0700
642,375,confirmed,2010,2010-05-26 03:38:24 -0700,2010-06-01 13:30:00 -0700
642,395,confirmed,2010,2010-05-26 03:38:32 -0700,2010-06-01 13:30:00 -0700
642,306,confirmed,2010,2010-05-26 03:38:33 -0700,2010-06-01 13:30:00 -0700
642,340,confirmed,2010,2010-05-26 03:38:37 -0700,2010-06-01 14:30:00 -0700
642,419,confirmed,2010,2010-05-26 03:38:40 -0700,2010-06-01 14:30:00 -0700
642,396,confirmed,2010,2010-05-26 03:38:46 -0700,2010-06-01 15:45:00 -0700
642,334,confirmed,2010,2010-05-26 03:38:50 -0700,2010-06-01 15:45:00 -0700
642,462,confirmed,2010,2010-05-26 03:38:58 -0700,2010-06-01 16:45:00 -0700
642,460,confirmed,2010,2010-05-26 03:38:59 -0700,2010-06-01 16:45:00 -0700
642,498,confirmed,2010bof,2010-05-26 03:39:06 -0700,2010-06-01 19:00:00 -0700
642,504,confirmed,2010bof,2010-05-26 03:39:07 -0700,2010-06-01 20:30:00 -0700
642,313,confirmed,2010,2010-05-26 03:39:14 -0700,2010-06-02 10:00:00 -0700
642,440,confirmed,2010,2010-05-26 03:39:22 -0700,2010-06-02 10:00:00 -0700
642,360,confirmed,2010,2010-05-26 03:39:41 -0700,2010-06-02 13:30:00 -0700
642,343,confirmed,2010,2010-05-26 03:39:42 -0700,2010-06-02 13:30:00 -0700
642,387,confirmed,2010,2010-05-26 03:39:49 -0700,2010-06-02 13:30:00 -0700
642,383,confirmed,2010,2010-05-26 03:40:14 -0700,2010-06-02 14:30:00 -0700
642,317,confirmed,2010,2010-05-26 03:40:16 -0700,2010-06-02 14:30:00 -0700
642,421,confirmed,2010,2010-05-26 03:40:23 -0700,2010-06-02 15:45:00 -0700
642,290,confirmed,2010,2010-05-26 03:40:28 -0700,2010-06-02 15:45:00 -0700
642,412,confirmed,2010,2010-05-26 03:40:28 -0700,2010-06-02 15:45:00 -0700
642,388,confirmed,2010,2010-05-26 03:40:47 -0700,2010-06-02 16:45:00 -0700
642,400,confirmed,2010,2010-05-26 03:40:49 -0700,2010-06-02 16:45:00 -0700
642,439,confirmed,2010,2010-05-26 03:40:51 -0700,2010-06-02 16:45:00 -0700
642,492,confirmed,2010,2010-05-26 03:40:54 -0700,2010-06-02 18:00:00 -0700
642,502,confirmed,2010bof,2010-05-26 03:40:59 -0700,2010-06-02 19:00:00 -0700
642,486,confirmed,2010,2010-05-26 03:41:09 -0700,2010-06-03 10:00:00 -0700
642,435,confirmed,2010,2010-05-26 03:41:30 -0700,2010-06-03 10:00:00 -0700
642,345,confirmed,2010,2010-05-26 03:41:55 -0700,2010-06-03 13:30:00 -0700
642,357,confirmed,2010,2010-05-26 03:42:24 -0700,2010-06-03 14:30:00 -0700
642,432,confirmed,2010,2010-05-26 03:42:26 -0700,2010-06-03 14:30:00 -0700
642,402,confirmed,2010,2010-05-26 03:42:57 -0700,2010-06-03 15:45:00 -0700
642,291,confirmed,2010,2010-05-26 03:42:59 -0700,2010-06-03 15:45:00 -0700
642,293,confirmed,2010,2010-05-26 03:43:09 -0700,2010-06-03 16:45:00 -0700
552,349,confirmed,2010,2010-05-26 12:21:53 -0700,2010-06-01 10:00:00 -0700
552,395,confirmed,2010,2010-05-26 12:22:58 -0700,2010-06-01 13:30:00 -0700
552,458,confirmed,2010,2010-05-26 12:23:13 -0700,2010-06-01 13:30:00 -0700
552,483,confirmed,2010,2010-05-26 12:23:38 -0700,2010-06-01 15:45:00 -0700
552,426,confirmed,2010,2010-05-26 12:24:18 -0700,2010-06-01 15:45:00 -0700
552,476,confirmed,2010,2010-05-26 12:24:46 -0700,2010-06-01 16:45:00 -0700
552,462,confirmed,2010,2010-05-26 12:25:27 -0700,2010-06-01 16:45:00 -0700
552,448,confirmed,2010,2010-05-26 12:27:22 -0700,2010-06-02 13:30:00 -0700
552,379,confirmed,2010,2010-05-26 12:27:58 -0700,2010-06-02 14:30:00 -0700
552,461,confirmed,2010,2010-05-26 12:29:14 -0700,2010-06-02 15:45:00 -0700
552,435,confirmed,2010,2010-05-26 12:29:56 -0700,2010-06-03 10:00:00 -0700
552,367,confirmed,2010,2010-05-26 12:29:58 -0700,2010-06-03 10:00:00 -0700
552,311,confirmed,2010,2010-05-26 12:30:54 -0700,2010-06-03 13:30:00 -0700
552,357,confirmed,2010,2010-05-26 12:31:42 -0700,2010-06-03 14:30:00 -0700
552,378,confirmed,2010,2010-05-26 12:32:19 -0700,2010-06-03 15:45:00 -0700
552,484,confirmed,2010,2010-05-26 12:33:22 -0700,2010-06-03 16:45:00 -0700
552,474,confirmed,2010,2010-05-26 12:34:01 -0700,2010-06-03 16:45:00 -0700
552,425,confirmed,2010,2010-05-26 12:35:04 -0700,2010-06-03 16:45:00 -0700
552,506,confirmed,2010bof,2010-05-26 12:35:12 -0700,2010-06-03 19:00:00 -0700
552,503,confirmed,2010bof,2010-05-26 12:35:25 -0700,2010-06-03 18:00:00 -0700
643,334,confirmed,2010,2010-05-26 13:23:01 -0700,2010-06-01 15:45:00 -0700
643,306,confirmed,2010,2010-05-26 13:24:11 -0700,2010-06-01 13:30:00 -0700
643,499,confirmed,2010bof,2010-05-26 13:24:34 -0700,2010-06-01 20:30:00 -0700
643,464,confirmed,2010,2010-05-26 13:28:29 -0700,2010-06-02 10:00:00 -0700
643,313,confirmed,2010,2010-05-26 13:28:30 -0700,2010-06-02 10:00:00 -0700
643,448,confirmed,2010,2010-05-26 13:28:53 -0700,2010-06-02 13:30:00 -0700
643,360,confirmed,2010,2010-05-26 13:28:56 -0700,2010-06-02 13:30:00 -0700
643,343,confirmed,2010,2010-05-26 13:29:09 -0700,2010-06-02 13:30:00 -0700
643,399,confirmed,2010,2010-05-26 13:30:18 -0700,2010-06-02 14:30:00 -0700
643,421,confirmed,2010,2010-05-26 13:30:31 -0700,2010-06-02 15:45:00 -0700
643,380,confirmed,2010,2010-05-26 13:31:10 -0700,2010-06-02 16:45:00 -0700
643,492,confirmed,2010,2010-05-26 13:31:49 -0700,2010-06-02 18:00:00 -0700
643,435,confirmed,2010,2010-05-26 13:32:43 -0700,2010-06-03 10:00:00 -0700
643,331,confirmed,2010,2010-05-26 13:34:17 -0700,2010-06-03 15:45:00 -0700
643,494,confirmed,2010,2010-05-26 13:35:12 -0700,2010-06-03 16:45:00 -0700
645,460,confirmed,2010,2010-05-26 14:31:01 -0700,2010-06-01 16:45:00 -0700
645,273,confirmed,2009,2010-05-26 15:04:01 -0700,2009-06-19 09:00:00 -0700
645,353,confirmed,2010,2010-05-26 15:05:39 -0700,2010-06-01 10:00:00 -0700
645,315,confirmed,2010,2010-05-26 15:05:47 -0700,2010-06-01 10:00:00 -0700
645,458,confirmed,2010,2010-05-26 15:06:12 -0700,2010-06-01 13:30:00 -0700
645,375,confirmed,2010,2010-05-26 15:06:23 -0700,2010-06-01 13:30:00 -0700
645,451,confirmed,2010,2010-05-26 15:06:27 -0700,2010-06-01 14:30:00 -0700
645,405,confirmed,2010,2010-05-26 15:06:29 -0700,2010-06-01 14:30:00 -0700
645,426,confirmed,2010,2010-05-26 15:06:46 -0700,2010-06-01 15:45:00 -0700
645,496,confirmed,2010bof,2010-05-26 15:07:08 -0700,2010-06-01 19:00:00 -0700
645,507,confirmed,2010bof,2010-05-26 15:07:12 -0700,2010-06-01 19:00:00 -0700
645,495,confirmed,2010,2010-05-26 15:07:21 -0700,2010-06-02 09:00:00 -0700
645,440,confirmed,2010,2010-05-26 15:07:36 -0700,2010-06-02 10:00:00 -0700
645,493,confirmed,2010,2010-05-26 15:07:41 -0700,2010-06-02 10:00:00 -0700
645,364,confirmed,2010,2010-05-26 15:07:44 -0700,2010-06-02 13:30:00 -0700
645,383,confirmed,2010,2010-05-26 15:08:08 -0700,2010-06-02 14:30:00 -0700
645,437,confirmed,2010,2010-05-26 15:08:37 -0700,2010-06-02 15:45:00 -0700
645,439,confirmed,2010,2010-05-26 15:08:41 -0700,2010-06-02 16:45:00 -0700
645,400,confirmed,2010,2010-05-26 15:08:57 -0700,2010-06-02 16:45:00 -0700
645,492,confirmed,2010,2010-05-26 15:09:07 -0700,2010-06-02 18:00:00 -0700
597,331,confirmed,2010,2010-05-26 20:53:31 -0700,2010-06-03 15:45:00 -0700
597,483,confirmed,2010,2010-05-26 20:54:08 -0700,2010-06-01 15:45:00 -0700
597,484,confirmed,2010,2010-05-26 20:54:26 -0700,2010-06-03 16:45:00 -0700
597,340,confirmed,2010,2010-05-26 20:54:57 -0700,2010-06-01 14:30:00 -0700
433,473,confirmed,2010,2010-05-26 22:39:59 -0700,2010-06-01 16:45:00 -0700
433,355,confirmed,2010,2010-05-26 22:46:15 -0700,2010-06-01 16:45:00 -0700
433,446,confirmed,2010,2010-05-26 22:47:05 -0700,2010-06-02 10:00:00 -0700
433,343,confirmed,2010,2010-05-26 22:48:56 -0700,2010-06-02 13:30:00 -0700
433,387,confirmed,2010,2010-05-26 22:51:06 -0700,2010-06-02 13:30:00 -0700
433,437,confirmed,2010,2010-05-26 22:51:55 -0700,2010-06-02 15:45:00 -0700
433,421,confirmed,2010,2010-05-26 22:52:13 -0700,2010-06-02 15:45:00 -0700
433,439,confirmed,2010,2010-05-26 22:52:47 -0700,2010-06-02 16:45:00 -0700
433,492,confirmed,2010,2010-05-26 22:52:53 -0700,2010-06-02 18:00:00 -0700
433,486,confirmed,2010,2010-05-26 22:53:18 -0700,2010-06-03 10:00:00 -0700
433,423,confirmed,2010,2010-05-26 22:54:29 -0700,2010-06-03 13:30:00 -0700
433,357,confirmed,2010,2010-05-26 22:55:17 -0700,2010-06-03 14:30:00 -0700
433,291,confirmed,2010,2010-05-26 22:56:19 -0700,2010-06-03 15:45:00 -0700
433,378,confirmed,2010,2010-05-26 23:24:53 -0700,2010-06-03 15:45:00 -0700
433,494,confirmed,2010,2010-05-26 23:25:08 -0700,2010-06-03 16:45:00 -0700
433,484,confirmed,2010,2010-05-26 23:25:23 -0700,2010-06-03 16:45:00 -0700
433,368,confirmed,2010,2010-05-26 23:25:34 -0700,2010-06-03 16:45:00 -0700
433,504,confirmed,2010bof,2010-05-26 23:26:22 -0700,2010-06-01 20:30:00 -0700
433,500,confirmed,2010bof,2010-05-26 23:26:32 -0700,2010-06-02 19:00:00 -0700
433,506,confirmed,2010bof,2010-05-26 23:26:40 -0700,2010-06-03 19:00:00 -0700
641,361,confirmed,2010,2010-05-27 09:14:23 -0700,2010-06-01 10:00:00 -0700
125,375,confirmed,2010,2010-05-27 09:25:38 -0700,2010-06-01 13:30:00 -0700
125,402,confirmed,2010,2010-05-27 09:28:14 -0700,2010-06-03 15:45:00 -0700
125,358,confirmed,2010,2010-05-27 09:34:27 -0700,2010-06-03 13:30:00 -0700
125,357,confirmed,2010,2010-05-27 09:35:24 -0700,2010-06-03 14:30:00 -0700
125,494,confirmed,2010,2010-05-27 09:35:38 -0700,2010-06-03 16:45:00 -0700
125,349,confirmed,2010,2010-05-27 09:36:02 -0700,2010-06-01 10:00:00 -0700
125,334,confirmed,2010,2010-05-27 09:37:11 -0700,2010-06-01 15:45:00 -0700
125,380,confirmed,2010,2010-05-27 09:42:01 -0700,2010-06-02 16:45:00 -0700
125,343,confirmed,2010,2010-05-27 09:44:26 -0700,2010-06-02 13:30:00 -0700
125,502,confirmed,2010bof,2010-05-27 09:44:47 -0700,2010-06-02 19:00:00 -0700
646,478,confirmed,2010,2010-05-27 10:36:13 -0700,2010-06-01 09:00:00 -0700
646,334,confirmed,2010,2010-05-27 10:40:15 -0700,2010-06-01 15:45:00 -0700
646,473,confirmed,2010,2010-05-27 10:42:48 -0700,2010-06-01 16:45:00 -0700
646,495,confirmed,2010,2010-05-27 10:43:19 -0700,2010-06-02 09:00:00 -0700
646,309,confirmed,2010,2010-05-27 10:43:50 -0700,2010-06-02 10:00:00 -0700
646,343,confirmed,2010,2010-05-27 10:44:52 -0700,2010-06-02 13:30:00 -0700
646,421,confirmed,2010,2010-05-27 10:47:27 -0700,2010-06-02 15:45:00 -0700
646,380,confirmed,2010,2010-05-27 10:48:54 -0700,2010-06-02 16:45:00 -0700
646,408,confirmed,2010,2010-05-27 10:50:06 -0700,2010-06-03 10:00:00 -0700
646,423,confirmed,2010,2010-05-27 10:50:59 -0700,2010-06-03 13:30:00 -0700
646,424,confirmed,2010,2010-05-27 10:51:29 -0700,2010-06-03 14:30:00 -0700
646,441,confirmed,2010,2010-05-27 10:52:14 -0700,2010-06-03 15:45:00 -0700
646,368,confirmed,2010,2010-05-27 10:52:56 -0700,2010-06-03 16:45:00 -0700
548,461,confirmed,2010,2010-05-27 12:01:43 -0700,2010-06-02 15:45:00 -0700
548,462,confirmed,2010,2010-05-27 12:05:25 -0700,2010-06-01 16:45:00 -0700
647,349,confirmed,2010,2010-05-27 15:01:04 -0700,2010-06-01 10:00:00 -0700
647,306,confirmed,2010,2010-05-27 15:01:15 -0700,2010-06-01 13:30:00 -0700
647,419,confirmed,2010,2010-05-27 15:01:26 -0700,2010-06-01 14:30:00 -0700
647,478,confirmed,2010,2010-05-27 15:03:31 -0700,2010-06-01 09:00:00 -0700
647,495,confirmed,2010,2010-05-27 15:04:07 -0700,2010-06-02 09:00:00 -0700
647,313,confirmed,2010,2010-05-27 15:04:13 -0700,2010-06-02 10:00:00 -0700
647,343,confirmed,2010,2010-05-27 15:05:08 -0700,2010-06-02 13:30:00 -0700
647,421,confirmed,2010,2010-05-27 15:06:02 -0700,2010-06-02 15:45:00 -0700
647,400,confirmed,2010,2010-05-27 15:06:40 -0700,2010-06-02 16:45:00 -0700
647,486,confirmed,2010,2010-05-27 15:07:14 -0700,2010-06-03 10:00:00 -0700
647,423,confirmed,2010,2010-05-27 15:07:41 -0700,2010-06-03 13:30:00 -0700
647,441,confirmed,2010,2010-05-27 15:08:36 -0700,2010-06-03 15:45:00 -0700
647,368,confirmed,2010,2010-05-27 15:08:49 -0700,2010-06-03 16:45:00 -0700
647,424,confirmed,2010,2010-05-27 15:09:42 -0700,2010-06-03 14:30:00 -0700
647,499,confirmed,2010bof,2010-05-27 15:11:06 -0700,2010-06-01 20:30:00 -0700
647,496,confirmed,2010bof,2010-05-27 15:11:10 -0700,2010-06-01 19:00:00 -0700
647,401,confirmed,2010,2010-05-27 15:11:21 -0700,2010-06-01 16:45:00 -0700
647,407,confirmed,2010,2010-05-27 15:12:29 -0700,2010-06-01 15:45:00 -0700
579,458,confirmed,2010,2010-05-28 09:49:52 -0700,2010-06-01 13:30:00 -0700
579,419,confirmed,2010,2010-05-28 09:50:06 -0700,2010-06-01 14:30:00 -0700
579,446,confirmed,2010,2010-05-28 09:53:49 -0700,2010-06-02 10:00:00 -0700
579,408,confirmed,2010,2010-05-28 10:58:20 -0700,2010-06-03 10:00:00 -0700
579,432,confirmed,2010,2010-05-28 10:59:17 -0700,2010-06-03 14:30:00 -0700
579,425,confirmed,2010,2010-05-28 11:00:05 -0700,2010-06-03 16:45:00 -0700
579,349,confirmed,2010,2010-05-28 11:01:14 -0700,2010-06-01 10:00:00 -0700
579,478,confirmed,2010,2010-05-28 11:02:44 -0700,2010-06-01 09:00:00 -0700
579,495,confirmed,2010,2010-05-28 11:02:57 -0700,2010-06-02 09:00:00 -0700
579,387,confirmed,2010,2010-05-28 11:05:57 -0700,2010-06-02 13:30:00 -0700
579,423,confirmed,2010,2010-05-28 11:08:20 -0700,2010-06-03 13:30:00 -0700
637,380,confirmed,2010,2010-05-28 14:04:55 -0700,2010-06-02 16:45:00 -0700
621,483,confirmed,2010,2010-05-28 15:43:27 -0700,2010-06-01 15:45:00 -0700
621,504,confirmed,2010bof,2010-05-28 15:47:54 -0700,2010-06-01 20:30:00 -0700
621,499,confirmed,2010bof,2010-05-28 15:47:55 -0700,2010-06-01 20:30:00 -0700
621,505,confirmed,2010bof,2010-05-28 15:48:25 -0700,2010-06-03 19:00:00 -0700
433,379,confirmed,2010,2010-05-28 20:15:55 -0700,2010-06-02 14:30:00 -0700
649,361,confirmed,2010,2010-05-28 21:44:44 -0700,2010-06-01 10:00:00 -0700
649,349,confirmed,2010,2010-05-28 21:44:50 -0700,2010-06-01 10:00:00 -0700
649,386,confirmed,2010,2010-05-28 21:45:41 -0700,2010-06-01 13:30:00 -0700
649,340,confirmed,2010,2010-05-28 21:47:00 -0700,2010-06-01 14:30:00 -0700
649,390,confirmed,2010,2010-05-28 21:47:01 -0700,2010-06-01 14:30:00 -0700
649,401,confirmed,2010,2010-05-28 21:50:44 -0700,2010-06-01 16:45:00 -0700
649,355,confirmed,2010,2010-05-28 21:50:54 -0700,2010-06-01 16:45:00 -0700
650,478,confirmed,2010,2010-05-29 08:41:25 -0700,2010-06-01 09:00:00 -0700
650,458,confirmed,2010,2010-05-29 08:41:44 -0700,2010-06-01 13:30:00 -0700
650,390,confirmed,2010,2010-05-29 08:41:50 -0700,2010-06-01 14:30:00 -0700
650,396,confirmed,2010,2010-05-29 08:42:59 -0700,2010-06-01 15:45:00 -0700
650,483,confirmed,2010,2010-05-29 08:43:13 -0700,2010-06-01 15:45:00 -0700
650,401,confirmed,2010,2010-05-29 08:43:28 -0700,2010-06-01 16:45:00 -0700
651,353,confirmed,2010,2010-05-29 10:50:13 -0700,2010-06-01 10:00:00 -0700
651,395,confirmed,2010,2010-05-29 10:50:38 -0700,2010-06-01 13:30:00 -0700
651,448,confirmed,2010,2010-05-29 10:52:35 -0700,2010-06-02 13:30:00 -0700
651,421,confirmed,2010,2010-05-29 10:52:58 -0700,2010-06-02 15:45:00 -0700
651,439,confirmed,2010,2010-05-29 10:53:12 -0700,2010-06-02 16:45:00 -0700
651,435,confirmed,2010,2010-05-29 10:53:16 -0700,2010-06-03 10:00:00 -0700
651,484,confirmed,2010,2010-05-29 10:53:52 -0700,2010-06-03 16:45:00 -0700
354,446,confirmed,2010,2010-05-29 12:03:21 -0700,2010-06-02 10:00:00 -0700
354,375,confirmed,2010,2010-05-29 12:04:56 -0700,2010-06-01 13:30:00 -0700
354,320,confirmed,2010,2010-05-29 12:05:57 -0700,2010-06-01 15:45:00 -0700
354,458,confirmed,2010,2010-05-29 12:07:32 -0700,2010-06-01 13:30:00 -0700
354,421,confirmed,2010,2010-05-29 12:07:42 -0700,2010-06-02 15:45:00 -0700
354,366,confirmed,2010,2010-05-29 12:08:58 -0700,2010-06-01 10:00:00 -0700
354,473,confirmed,2010,2010-05-29 12:10:48 -0700,2010-06-01 16:45:00 -0700
354,387,confirmed,2010,2010-05-29 12:11:26 -0700,2010-06-02 13:30:00 -0700
354,400,confirmed,2010,2010-05-29 12:11:41 -0700,2010-06-02 16:45:00 -0700
354,331,confirmed,2010,2010-05-29 12:11:54 -0700,2010-06-03 15:45:00 -0700
354,439,confirmed,2010,2010-05-29 12:12:36 -0700,2010-06-02 16:45:00 -0700
354,486,confirmed,2010,2010-05-29 12:12:47 -0700,2010-06-03 10:00:00 -0700
354,423,confirmed,2010,2010-05-29 12:13:19 -0700,2010-06-03 13:30:00 -0700
354,360,confirmed,2010,2010-05-29 12:13:43 -0700,2010-06-02 13:30:00 -0700
354,306,confirmed,2010,2010-05-29 12:13:53 -0700,2010-06-01 13:30:00 -0700
354,343,confirmed,2010,2010-05-29 12:14:28 -0700,2010-06-02 13:30:00 -0700
354,357,confirmed,2010,2010-05-29 12:14:49 -0700,2010-06-03 14:30:00 -0700
354,432,confirmed,2010,2010-05-29 12:14:58 -0700,2010-06-03 14:30:00 -0700
354,334,confirmed,2010,2010-05-29 12:15:03 -0700,2010-06-01 15:45:00 -0700
354,494,confirmed,2010,2010-05-29 12:16:07 -0700,2010-06-03 16:45:00 -0700
354,349,confirmed,2010,2010-05-29 12:16:21 -0700,2010-06-01 10:00:00 -0700
354,291,confirmed,2010,2010-05-29 12:16:32 -0700,2010-06-03 15:45:00 -0700
354,478,confirmed,2010,2010-05-29 12:17:04 -0700,2010-06-01 09:00:00 -0700
354,315,confirmed,2010,2010-05-29 12:17:08 -0700,2010-06-01 10:00:00 -0700
354,313,confirmed,2010,2010-05-29 12:18:55 -0700,2010-06-02 10:00:00 -0700
354,462,confirmed,2010,2010-05-29 12:19:38 -0700,2010-06-01 16:45:00 -0700
354,504,confirmed,2010bof,2010-05-29 12:22:20 -0700,2010-06-01 20:30:00 -0700
652,408,confirmed,2010,2010-05-29 12:42:23 -0700,2010-06-03 10:00:00 -0700
652,353,confirmed,2010,2010-05-29 12:42:58 -0700,2010-06-01 10:00:00 -0700
652,498,confirmed,2010bof,2010-05-29 12:44:29 -0700,2010-06-01 19:00:00 -0700
652,453,confirmed,2010,2010-05-29 12:45:31 -0700,2010-06-02 13:30:00 -0700
652,306,confirmed,2010,2010-05-29 12:47:23 -0700,2010-06-01 13:30:00 -0700
652,390,confirmed,2010,2010-05-29 12:47:27 -0700,2010-06-01 14:30:00 -0700
652,407,confirmed,2010,2010-05-29 12:47:52 -0700,2010-06-01 15:45:00 -0700
652,355,confirmed,2010,2010-05-29 12:48:20 -0700,2010-06-01 16:45:00 -0700
597,376,confirmed,2010,2010-05-29 12:48:46 -0700,2010-06-02 14:30:00 -0700
597,492,confirmed,2010,2010-05-29 12:49:11 -0700,2010-06-02 18:00:00 -0700
652,493,confirmed,2010,2010-05-29 12:49:16 -0700,2010-06-02 10:00:00 -0700
652,383,confirmed,2010,2010-05-29 12:49:42 -0700,2010-06-02 14:30:00 -0700
597,498,confirmed,2010bof,2010-05-29 12:50:58 -0700,2010-06-01 19:00:00 -0700
597,504,confirmed,2010bof,2010-05-29 12:51:03 -0700,2010-06-01 20:30:00 -0700
652,323,confirmed,2010,2010-05-29 12:51:27 -0700,2010-06-03 13:30:00 -0700
652,424,confirmed,2010,2010-05-29 12:52:48 -0700,2010-06-03 14:30:00 -0700
652,291,confirmed,2010,2010-05-29 12:53:24 -0700,2010-06-03 15:45:00 -0700
652,331,confirmed,2010,2010-05-29 12:53:25 -0700,2010-06-03 15:45:00 -0700
652,368,confirmed,2010,2010-05-29 12:54:11 -0700,2010-06-03 16:45:00 -0700
652,503,confirmed,2010bof,2010-05-29 12:54:38 -0700,2010-06-03 18:00:00 -0700
434,290,confirmed,2010,2010-05-29 17:04:47 -0700,2010-06-02 15:45:00 -0700
434,291,confirmed,2010,2010-05-29 17:05:12 -0700,2010-06-03 15:45:00 -0700
576,421,confirmed,2010,2010-05-29 17:53:27 -0700,2010-06-02 15:45:00 -0700
621,311,confirmed,2010,2010-05-30 10:59:52 -0700,2010-06-03 13:30:00 -0700
621,497,confirmed,2010bof,2010-05-30 11:01:31 -0700,2010-06-02 20:30:00 -0700
326,139,confirmed,2009,2010-05-30 15:15:12 -0700,2009-06-17 11:20:00 -0700
326,23,confirmed,2009,2010-05-30 15:15:13 -0700,2009-06-17 15:50:00 -0700
326,231,confirmed,2009,2010-05-30 15:15:15 -0700,2009-06-18 10:00:00 -0700
326,366,confirmed,2010,2010-05-30 15:15:28 -0700,2010-06-01 10:00:00 -0700
326,326,confirmed,2010,2010-05-30 15:15:30 -0700,2010-06-01 10:00:00 -0700
326,349,confirmed,2010,2010-05-30 15:27:55 -0700,2010-06-01 10:00:00 -0700
326,395,confirmed,2010,2010-05-30 15:34:08 -0700,2010-06-01 13:30:00 -0700
326,306,confirmed,2010,2010-05-30 15:34:17 -0700,2010-06-01 13:30:00 -0700
326,340,confirmed,2010,2010-05-30 15:37:03 -0700,2010-06-01 14:30:00 -0700
326,419,confirmed,2010,2010-05-30 15:37:04 -0700,2010-06-01 14:30:00 -0700
326,396,confirmed,2010,2010-05-30 15:38:07 -0700,2010-06-01 15:45:00 -0700
326,334,confirmed,2010,2010-05-30 15:38:20 -0700,2010-06-01 15:45:00 -0700
326,462,confirmed,2010,2010-05-30 15:40:32 -0700,2010-06-01 16:45:00 -0700
326,504,confirmed,2010bof,2010-05-30 15:40:51 -0700,2010-06-01 20:30:00 -0700
326,309,confirmed,2010,2010-05-30 15:41:26 -0700,2010-06-02 10:00:00 -0700
326,446,confirmed,2010,2010-05-30 15:41:33 -0700,2010-06-02 10:00:00 -0700
326,313,confirmed,2010,2010-05-30 15:41:44 -0700,2010-06-02 10:00:00 -0700
326,448,confirmed,2010,2010-05-30 15:41:50 -0700,2010-06-02 13:30:00 -0700
326,360,confirmed,2010,2010-05-30 15:41:55 -0700,2010-06-02 13:30:00 -0700
326,387,confirmed,2010,2010-05-30 15:41:58 -0700,2010-06-02 13:30:00 -0700
326,379,confirmed,2010,2010-05-30 15:42:15 -0700,2010-06-02 14:30:00 -0700
326,376,confirmed,2010,2010-05-30 15:42:20 -0700,2010-06-02 14:30:00 -0700
326,412,confirmed,2010,2010-05-30 15:42:26 -0700,2010-06-02 15:45:00 -0700
326,421,confirmed,2010,2010-05-30 15:42:36 -0700,2010-06-02 15:45:00 -0700
